date,atm_id,location_type,net_cash_out,num_withdrawals,is_holiday,replenishment,start_balance,end_of_day_balance,stockout
2021-03-16,ATM003,corporate_park,496900,155,0,0,1020900,524000,0
2021-03-16,ATM004,rural_branch,301600,94,0,0,880700,579100,0
2021-03-16,ATM005,transit_hub,744600,233,0,2444000,3679600,2934900,0
2021-03-17,ATM001,metro_retail,664700,208,0,2958000,3540400,2875700,0
2021-03-17,ATM002,urban_residential,437300,137,0,0,1585000,1147800,0
2021-03-17,ATM003,corporate_park,442600,138,0,1826000,2350000,1907400,0
2021-03-17,ATM004,rural_branch,251700,79,0,0,579100,327400,0
2021-03-17,ATM005,transit_hub,793500,248,0,0,2934900,2141400,0
2021-03-18,ATM001,metro_retail,756400,236,0,0,2875700,2119300,0
2021-03-18,ATM002,urban_residential,447700,140,0,0,1147800,700100,0
2021-03-18,ATM003,corporate_park,565900,177,0,0,1907400,1341500,0
2021-03-18,ATM004,rural_branch,289800,91,0,943000,1270400,980600,0
2021-03-18,ATM005,transit_hub,805700,252,0,0,2141400,1335800,0
2021-03-19,ATM001,metro_retail,1185000,370,0,0,2119300,934300,0
2021-03-19,ATM002,urban_residential,638200,199,0,1330000,2030100,1391900,0
2021-03-19,ATM003,corporate_park,712200,223,0,0,1341500,629300,0
2021-03-19,ATM004,rural_branch,366700,115,0,0,980600,613900,0
2021-03-19,ATM005,transit_hub,1128300,353,0,0,1335800,207400,0
2021-03-20,ATM001,metro_retail,1391200,435,0,2606000,3540300,2149100,0
2021-03-20,ATM002,urban_residential,774200,242,0,0,1391900,617800,0
2021-03-20,ATM003,corporate_park,830500,260,0,1721000,2350300,1519800,0
2021-03-20,ATM004,rural_branch,514200,161,0,0,613900,99800,0
2021-03-20,ATM005,transit_hub,1402800,438,0,3473000,3680400,2277700,0
2021-03-21,ATM001,metro_retail,1160400,363,0,0,2149100,988700,0
2021-03-21,ATM002,urban_residential,682200,213,0,1412000,2029800,1347500,0
2021-03-21,ATM003,corporate_park,830500,260,0,0,1519800,689400,0
2021-03-21,ATM004,rural_branch,483200,151,0,1170000,1269800,786600,0
2021-03-21,ATM005,transit_hub,1190800,372,0,0,2277700,1086900,0
2021-03-22,ATM001,metro_retail,924600,289,0,2551000,3539700,2615100,0
2021-03-22,ATM002,urban_residential,460900,144,0,0,1347500,886700,0
2021-03-22,ATM003,corporate_park,703300,220,0,1661000,2350400,1647100,0
2021-03-22,ATM004,rural_branch,326200,102,0,0,786600,460500,0
2021-03-22,ATM005,transit_hub,1012600,316,0,2593000,3679900,2667400,0
2021-03-23,ATM001,metro_retail,676700,211,0,0,2615100,1938300,0
2021-03-23,ATM002,urban_residential,422500,132,0,0,886700,464200,0
2021-03-23,ATM003,corporate_park,461400,144,0,0,1647100,1185700,0
2021-03-23,ATM004,rural_branch,302300,94,0,0,460500,158200,0
2021-03-23,ATM005,transit_hub,769700,241,0,0,2667400,1897700,0
2021-03-24,ATM001,metro_retail,718600,225,0,0,1938300,1219700,0
2021-03-24,ATM002,urban_residential,392000,123,0,1566000,2030200,1638200,0
2021-03-24,ATM003,corporate_park,393100,123,0,0,1185700,792600,0
2021-03-24,ATM004,rural_branch,254800,80,0,1112000,1270200,1015400,0
2021-03-24,ATM005,transit_hub,815400,255,0,0,1897700,1082200,0
2021-03-25,ATM001,metro_retail,722900,226,0,2320000,3539700,2816800,0
2021-03-25,ATM002,urban_residential,436200,136,0,0,1638200,1202000,0
2021-03-25,ATM003,corporate_park,489400,153,0,1557000,2349600,1860200,0
2021-03-25,ATM004,rural_branch,331000,103,0,0,1015400,684300,0
2021-03-25,ATM005,transit_hub,725200,227,0,2598000,3680200,2955000,0
2021-03-26,ATM001,metro_retail,1153400,360,0,0,2816800,1663500,0
2021-03-26,ATM002,urban_residential,628000,196,0,0,1202000,573900,0
2021-03-26,ATM003,corporate_park,634900,198,0,0,1860200,1225300,0
2021-03-26,ATM004,rural_branch,354200,111,0,0,684300,330200,0
2021-03-26,ATM005,transit_hub,1137300,355,0,0,2955000,1817800,0
2021-03-27,ATM001,metro_retail,1431400,447,0,0,1663500,232100,0
2021-03-27,ATM002,urban_residential,730900,228,0,1456000,2029900,1299000,0
2021-03-27,ATM003,corporate_park,1050700,328,0,0,1225300,174600,0
2021-03-27,ATM004,rural_branch,500300,156,0,940000,1270200,769900,0
2021-03-27,ATM005,transit_hub,1678000,524,0,0,1817800,139700,0
2021-03-28,ATM001,metro_retail,1362300,426,0,3308000,3540100,2177900,0
2021-03-28,ATM002,urban_residential,647900,202,0,0,1299000,651200,0
2021-03-28,ATM003,corporate_park,689000,215,0,2175000,2349600,1660600,0
2021-03-28,ATM004,rural_branch,424400,133,0,0,769900,345500,0
2021-03-28,ATM005,transit_hub,1198500,375,0,3540000,3679700,2481300,0
2021-03-29,ATM001,metro_retail,1217100,380,0,0,2177900,960800,0
2021-03-29,ATM002,urban_residential,665200,208,0,1379000,2030200,1365000,0
2021-03-29,ATM003,corporate_park,786800,246,0,0,1660600,873800,0
2021-03-29,ATM004,rural_branch,487500,152,0,925000,1270500,783000,0
2021-03-29,ATM005,transit_hub,1204900,377,0,0,2481300,1276400,0
2021-03-30,ATM001,metro_retail,1030300,322,0,2579000,3539800,2509500,0
2021-03-30,ATM002,urban_residential,519400,162,0,0,1365000,845600,0
2021-03-30,ATM003,corporate_park,732200,229,0,0,873800,141600,0
2021-03-30,ATM004,rural_branch,361600,113,0,0,783000,421400,0
2021-03-30,ATM005,transit_hub,917000,287,0,2404000,3680400,2763400,0
2021-03-31,ATM001,metro_retail,853900,267,0,0,2509500,1655600,0
2021-03-31,ATM002,urban_residential,541000,169,0,0,845600,304500,0
2021-03-31,ATM003,corporate_park,644700,201,0,2208000,2349600,1705000,0
2021-03-31,ATM004,rural_branch,328500,103,0,849000,1270400,941900,0
2021-03-31,ATM005,transit_hub,1037400,324,0,0,2763400,1726100,0
2021-04-01,ATM001,metro_retail,1120500,350,0,0,1655600,535100,0
2021-04-01,ATM002,urban_residential,567800,177,0,1725000,2029500,1461700,0
2021-04-01,ATM003,corporate_park,707900,221,0,0,1705000,997100,0
2021-04-01,ATM004,rural_branch,392200,123,0,0,941900,549700,0
2021-04-01,ATM005,transit_hub,1060300,331,0,0,1726100,665800,0
2021-04-02,ATM001,metro_retail,1507700,471,0,3005000,3540100,2032400,0
2021-04-02,ATM002,urban_residential,820600,256,0,0,1461700,641200,0
2021-04-02,ATM003,corporate_park,902400,282,0,0,997100,94700,0
2021-04-02,ATM004,rural_branch,530500,166,0,0,549700,19200,0
2021-04-02,ATM005,transit_hub,1525600,477,0,3014000,3679800,2154200,0
2021-04-03,ATM001,metro_retail,1989400,622,0,0,2032400,43100,0
2021-04-03,ATM002,urban_residential,893200,279,0,1389000,2030200,1137000,0
2021-04-03,ATM003,corporate_park,1115300,349,0,2255000,2349700,1234400,0
2021-04-03,ATM004,rural_branch,692500,216,0,1251000,1270200,577600,0
2021-04-03,ATM005,transit_hub,1752100,548,0,0,2154200,402000,0
2021-04-04,ATM001,metro_retail,1075500,336,0,3497000,3540100,2464600,0
2021-04-04,ATM002,urban_residential,598700,187,0,0,1137000,538300,0
2021-04-04,ATM003,corporate_park,764400,239,0,0,1234400,470000,0
2021-04-04,ATM004,rural_branch,485800,152,0,0,577600,91800,0
2021-04-04,ATM005,transit_hub,1209700,378,0,3278000,3680000,2470300,0
2021-04-05,ATM001,metro_retail,978400,306,0,0,2464600,1486100,0
2021-04-05,ATM002,urban_residential,551800,172,0,1492000,2030300,1478500,0
2021-04-05,ATM003,corporate_park,713600,223,0,1880000,2350000,1636400,0
2021-04-05,ATM004,rural_branch,337600,105,0,1178000,1269800,932300,0
2021-04-05,ATM005,transit_hub,984200,308,0,0,2470300,1486100,0
2021-04-06,ATM001,metro_retail,757700,237,0,0,1486100,728500,0
2021-04-06,ATM002,urban_residential,378500,118,0,0,1478500,1100000,0
2021-04-06,ATM003,corporate_park,486700,152,0,0,1636400,1149700,0
2021-04-06,ATM004,rural_branch,249900,78,0,0,932300,682300,0
2021-04-06,ATM005,transit_hub,738100,231,0,0,1486100,748000,0
2021-04-07,ATM001,metro_retail,857900,268,0,2812000,3540500,2682600,0
2021-04-07,ATM002,urban_residential,435500,136,0,0,1100000,664500,0
2021-04-07,ATM003,corporate_park,446900,140,0,0,1149700,702700,0
2021-04-07,ATM004,rural_branch,283500,89,0,0,682300,398800,0
2021-04-07,ATM005,transit_hub,800900,250,0,2932000,3680000,2879100,0
2021-04-08,ATM001,metro_retail,813700,254,0,0,2682600,1868900,0
2021-04-08,ATM002,urban_residential,384800,120,0,1366000,2030500,1645600,0
2021-04-08,ATM003,corporate_park,559000,175,0,1647000,2349700,1790700,0
2021-04-08,ATM004,rural_branch,287300,90,0,871000,1269800,982500,0
2021-04-08,ATM005,transit_hub,806600,252,0,0,2879100,2072500,0
2021-04-09,ATM001,metro_retail,1100400,344,0,0,1868900,768500,0
2021-04-09,ATM002,urban_residential,549500,172,0,0,1645600,1096200,0
2021-04-09,ATM003,corporate_park,787900,246,0,0,1790700,1002900,0
2021-04-09,ATM004,rural_branch,404900,127,0,0,982500,577600,0
2021-04-09,ATM005,transit_hub,1154200,361,0,0,2072500,918300,0
2021-04-10,ATM001,metro_retail,1391200,435,0,2772000,3540500,2149300,0
2021-04-10,ATM002,urban_residential,782800,245,0,0,1096200,313400,0
2021-04-10,ATM003,corporate_park,889100,278,0,0,1002900,113800,0
2021-04-10,ATM004,rural_branch,493400,154,0,0,577600,84300,0
2021-04-10,ATM005,transit_hub,1427700,446,0,2762000,3680300,2252600,0
2021-04-11,ATM001,metro_retail,1105500,345,0,0,2149300,1043900,0
2021-04-11,ATM002,urban_residential,677100,212,0,1717000,2030400,1353300,0
2021-04-11,ATM003,corporate_park,837800,262,0,2236000,2349800,1512000,0
2021-04-11,ATM004,rural_branch,532800,167,0,1186000,1270300,737400,0
2021-04-11,ATM005,transit_hub,1316800,411,0,0,2252600,935800,0
2021-04-12,ATM001,metro_retail,934200,292,0,2496000,3539900,2605600,0
2021-04-12,ATM002,urban_residential,562700,176,0,0,1353300,790500,0
2021-04-12,ATM003,corporate_park,627000,196,0,0,1512000,885000,0
2021-04-12,ATM004,rural_branch,319500,100,0,0,737400,418000,0
2021-04-12,ATM005,transit_hub,971800,304,0,2744000,3679800,2708000,0
2021-04-13,ATM001,metro_retail,724000,226,0,0,2605600,1881600,0
2021-04-13,ATM002,urban_residential,428400,134,0,0,790500,362200,0
2021-04-13,ATM003,corporate_park,443000,138,0,0,885000,442000,0
2021-04-13,ATM004,rural_branch,304600,95,0,852000,1270000,965400,0
2021-04-13,ATM005,transit_hub,734200,229,0,0,2708000,1973800,0
2021-04-14,ATM001,metro_retail,900700,281,1,0,1881600,980900,0
2021-04-14,ATM002,urban_residential,453200,142,1,1668000,2030200,1576900,0
2021-04-14,ATM003,corporate_park,510400,159,1,1908000,2350000,1839700,0
2021-04-14,ATM004,rural_branch,329100,103,1,0,965400,636300,0
2021-04-14,ATM005,transit_hub,843600,264,1,0,1973800,1130200,0
2021-04-15,ATM001,metro_retail,828000,259,0,2559000,3539900,2712000,0
2021-04-15,ATM002,urban_residential,493400,154,0,0,1576900,1083600,0
2021-04-15,ATM003,corporate_park,507900,159,0,0,1839700,1331700,0
2021-04-15,ATM004,rural_branch,343600,107,0,0,636300,292700,0
2021-04-15,ATM005,transit_hub,777600,243,0,2550000,3680200,2902600,0
2021-04-16,ATM001,metro_retail,1120000,350,0,0,2712000,1592000,0
2021-04-16,ATM002,urban_residential,656300,205,0,0,1083600,427200,0
2021-04-16,ATM003,corporate_park,678300,212,0,0,1331700,653500,0
2021-04-16,ATM004,rural_branch,477000,149,0,977000,1269700,792700,0
2021-04-16,ATM005,transit_hub,1059000,331,0,0,2902600,1843500,0
2021-04-17,ATM001,metro_retail,1308400,409,0,0,1592000,283600,0
2021-04-17,ATM002,urban_residential,829300,259,0,1603000,2030200,1201000,0
2021-04-17,ATM003,corporate_park,834400,261,0,1697000,2350500,1516100,0
2021-04-17,ATM004,rural_branch,546800,171,0,0,792700,245900,0
2021-04-17,ATM005,transit_hub,1405000,439,0,0,1843500,438500,0
2021-04-18,ATM001,metro_retail,1165200,364,0,3256000,3539600,2374400,0
2021-04-18,ATM002,urban_residential,677900,212,0,0,1201000,523100,0
2021-04-18,ATM003,corporate_park,805800,252,0,0,1516100,710300,0
2021-04-18,ATM004,rural_branch,434600,136,0,1024000,1269900,835300,0
2021-04-18,ATM005,transit_hub,1169800,366,0,3241000,3679500,2509700,0
2021-04-19,ATM001,metro_retail,939300,294,0,0,2374400,1435100,0
2021-04-19,ATM002,urban_residential,564700,176,0,1507000,2030100,1465400,0
2021-04-19,ATM003,corporate_park,635000,198,0,1640000,2350300,1715300,0
2021-04-19,ATM004,rural_branch,323500,101,0,0,835300,511800,0
2021-04-19,ATM005,transit_hub,992400,310,0,0,2509700,1517300,0
2021-04-20,ATM001,metro_retail,770600,241,0,0,1435100,664400,0
2021-04-20,ATM002,urban_residential,470300,147,0,0,1465400,995100,0
2021-04-20,ATM003,corporate_park,438800,137,0,0,1715300,1276600,0
2021-04-20,ATM004,rural_branch,245300,77,0,0,511800,266500,0
2021-04-20,ATM005,transit_hub,718800,225,0,0,1517300,798500,0
2021-04-21,ATM001,metro_retail,778200,243,0,2876000,3540400,2762200,0
2021-04-21,ATM002,urban_residential,432000,135,0,0,995100,563100,0
2021-04-21,ATM003,corporate_park,422800,132,0,0,1276600,853800,0
2021-04-21,ATM004,rural_branch,278400,87,0,1003000,1269500,991100,0
2021-04-21,ATM005,transit_hub,698700,218,0,2881000,3679500,2980800,0
2021-04-22,ATM001,metro_retail,779900,244,0,0,2762200,1982300,0
2021-04-22,ATM002,urban_residential,481900,151,0,1467000,2030100,1548100,0
2021-04-22,ATM003,corporate_park,512000,160,0,0,853800,341700,0
2021-04-22,ATM004,rural_branch,245500,77,0,0,991100,745600,0
2021-04-22,ATM005,transit_hub,880700,275,0,0,2980800,2100100,0
2021-04-23,ATM001,metro_retail,1029000,322,0,0,1982300,953300,0
2021-04-23,ATM002,urban_residential,648300,203,0,0,1548100,899900,0
2021-04-23,ATM003,corporate_park,749200,234,0,2008000,2349700,1600600,0
2021-04-23,ATM004,rural_branch,343700,107,0,0,745600,401900,0
2021-04-23,ATM005,transit_hub,1337400,418,0,0,2100100,762700,0
2021-04-24,ATM001,metro_retail,1479800,462,0,2587000,3540300,2060500,0
2021-04-24,ATM002,urban_residential,855900,267,0,0,899900,44000,0
2021-04-24,ATM003,corporate_park,914400,286,0,0,1600600,686200,0
2021-04-24,ATM004,rural_branch,604000,189,0,868000,1269900,665900,0
2021-04-24,ATM005,transit_hub,1606600,502,0,2917000,3679700,2073100,0
2021-04-25,ATM001,metro_retail,1232600,385,0,0,2060500,827900,0
2021-04-25,ATM002,urban_residential,646800,202,0,1986000,2030000,1383200,0
2021-04-25,ATM003,corporate_park,641500,200,0,1664000,2350200,1708700,0
2021-04-25,ATM004,rural_branch,497300,155,0,0,665900,168600,0
2021-04-25,ATM005,transit_hub,1301700,407,0,0,2073100,771400,0
2021-04-26,ATM001,metro_retail,953800,298,0,2712000,3539900,2586000,0
2021-04-26,ATM002,urban_residential,486900,152,0,0,1383200,896300,0
2021-04-26,ATM003,corporate_park,701500,219,0,0,1708700,1007200,0
2021-04-26,ATM004,rural_branch,355900,111,0,1101000,1269600,913700,0
2021-04-26,ATM005,transit_hub,1107300,346,0,2909000,3680400,2573100,0
2021-04-27,ATM001,metro_retail,704300,220,0,0,2586000,1881700,0
2021-04-27,ATM002,urban_residential,414400,130,0,0,896300,481800,0
2021-04-27,ATM003,corporate_park,579900,181,0,0,1007200,427300,0
2021-04-27,ATM004,rural_branch,288200,90,0,0,913700,625500,0
2021-04-27,ATM005,transit_hub,782500,245,0,0,2573100,1790600,0
2021-04-28,ATM001,metro_retail,994300,311,0,0,1881700,887400,0
2021-04-28,ATM002,urban_residential,477600,149,0,1548000,2029800,1552300,0
2021-04-28,ATM003,corporate_park,688900,215,0,1923000,2350300,1661400,0
2021-04-28,ATM004,rural_branch,360300,113,0,0,625500,265100,0
2021-04-28,ATM005,transit_hub,957900,299,0,0,1790600,832600,0
2021-04-29,ATM001,metro_retail,1023500,320,0,2653000,3540400,2517000,0
2021-04-29,ATM002,urban_residential,531500,166,0,0,1552300,1020800,0
2021-04-29,ATM003,corporate_park,699600,219,0,0,1661400,961800,0
2021-04-29,ATM004,rural_branch,363900,114,0,1005000,1270100,906200,0
2021-04-29,ATM005,transit_hub,1066100,333,0,2847000,3679600,2613500,0
2021-04-30,ATM001,metro_retail,1494000,467,0,0,2517000,1023000,0
2021-04-30,ATM002,urban_residential,840000,263,0,0,1020800,180700,0
2021-04-30,ATM003,corporate_park,961800,301,0,0,961800,0,1
2021-04-30,ATM004,rural_branch,445600,139,0,0,906200,460600,0
2021-04-30,ATM005,transit_hub,1434400,448,0,0,2613500,1179100,0
2021-05-01,ATM001,metro_retail,2256800,705,0,2517000,3540000,1283200,0
2021-05-01,ATM002,urban_residential,1117300,349,0,1849000,2029700,912500,0
2021-05-01,ATM003,corporate_park,1242600,388,0,2350000,2350000,1107400,0
2021-05-01,ATM004,rural_branch,460600,144,0,0,460600,0,1
2021-05-01,ATM005,transit_hub,1805700,564,0,2501000,3680100,1874400,0
2021-05-02,ATM001,metro_retail,1283200,401,0,0,1283200,0,1
2021-05-02,ATM002,urban_residential,912500,285,0,0,912500,0,1
2021-05-02,ATM003,corporate_park,1075000,336,0,0,1107400,32400,0
2021-05-02,ATM004,rural_branch,635500,199,0,1270000,1270000,634500,0
2021-05-02,ATM005,transit_hub,1606000,502,0,0,1874400,268400,0
2021-05-03,ATM001,metro_retail,1179500,369,0,3540000,3540000,2360500,0
2021-05-03,ATM002,urban_residential,599100,187,0,2030000,2030000,1430900,0
2021-05-03,ATM003,corporate_park,705800,221,0,2318000,2350400,1644500,0
2021-05-03,ATM004,rural_branch,372700,116,0,0,634500,261800,0
2021-05-03,ATM005,transit_hub,1185300,370,0,3412000,3680400,2495200,0
2021-05-04,ATM001,metro_retail,837100,262,0,0,2360500,1523400,0
2021-05-04,ATM002,urban_residential,402100,126,0,0,1430900,1028800,0
2021-05-04,ATM003,corporate_park,500100,156,0,0,1644500,1144400,0
2021-05-04,ATM004,rural_branch,267100,83,0,1008000,1269800,1002700,0
2021-05-04,ATM005,transit_hub,794100,248,0,0,2495200,1701100,0
2021-05-05,ATM001,metro_retail,726200,227,0,0,1523400,797300,0
2021-05-05,ATM002,urban_residential,444000,139,0,0,1028800,584800,0
2021-05-05,ATM003,corporate_park,404300,126,0,0,1144400,740100,0
2021-05-05,ATM004,rural_branch,245200,77,0,0,1002700,757500,0
2021-05-05,ATM005,transit_hub,724800,227,0,0,1701100,976200,0
2021-05-06,ATM001,metro_retail,770500,241,0,2743000,3540300,2769800,0
2021-05-06,ATM002,urban_residential,432800,135,0,1445000,2029800,1596900,0
2021-05-06,ATM003,corporate_park,540500,169,0,1610000,2350100,1809700,0
2021-05-06,ATM004,rural_branch,282500,88,0,0,757500,475000,0
2021-05-06,ATM005,transit_hub,704600,220,0,2704000,3680200,2975600,0
2021-05-07,ATM001,metro_retail,1222100,382,0,0,2769800,1547600,0
2021-05-07,ATM002,urban_residential,683300,214,0,0,1596900,913600,0
2021-05-07,ATM003,corporate_park,766400,240,0,0,1809700,1043300,0
2021-05-07,ATM004,rural_branch,423400,132,0,0,475000,51600,0
2021-05-07,ATM005,transit_hub,1245400,389,0,0,2975600,1730300,0
2021-05-08,ATM001,metro_retail,1547600,484,0,0,1547600,0,1
2021-05-08,ATM002,urban_residential,910400,285,0,0,913600,3200,0
2021-05-08,ATM003,corporate_park,974500,305,0,0,1043300,68800,0
2021-05-08,ATM004,rural_branch,549600,172,0,1218000,1269600,720100,0
2021-05-08,ATM005,transit_hub,1521700,476,0,0,1730300,208600,0
2021-05-09,ATM001,metro_retail,1207100,377,0,3540000,3540000,2332900,0
2021-05-09,ATM002,urban_residential,765900,239,0,2027000,2030200,1264300,0
2021-05-09,ATM003,corporate_park,796300,249,0,2281000,2349800,1553500,0
2021-05-09,ATM004,rural_branch,441800,138,0,0,720100,278300,0
2021-05-09,ATM005,transit_hub,1354700,423,0,3471000,3679600,2324800,0
2021-05-10,ATM001,metro_retail,958300,299,0,0,2332900,1374600,0
2021-05-10,ATM002,urban_residential,495900,155,0,0,1264300,768300,0
2021-05-10,ATM003,corporate_park,600200,188,0,0,1553500,953300,0
2021-05-10,ATM004,rural_branch,305400,95,0,992000,1270300,964900,0
2021-05-10,ATM005,transit_hub,1044400,326,0,0,2324800,1280500,0
2021-05-11,ATM001,metro_retail,791600,247,0,0,1374600,583000,0
2021-05-11,ATM002,urban_residential,456900,143,0,0,768300,311400,0
2021-05-11,ATM003,corporate_park,534000,167,0,0,953300,419300,0
2021-05-11,ATM004,rural_branch,282100,88,0,0,964900,682800,0
2021-05-11,ATM005,transit_hub,926000,289,0,2400000,3680500,2754500,0
2021-05-12,ATM001,metro_retail,695000,217,0,2957000,3540000,2845100,0
2021-05-12,ATM002,urban_residential,396200,124,0,1719000,2030400,1634200,0
2021-05-12,ATM003,corporate_park,414000,129,0,1931000,2350300,1936400,0
2021-05-12,ATM004,rural_branch,270300,84,0,0,682800,412500,0
2021-05-12,ATM005,transit_hub,703600,220,0,0,2754500,2050900,0
2021-05-13,ATM001,metro_retail,708200,221,0,0,2845100,2136900,0
2021-05-13,ATM002,urban_residential,426400,133,0,0,1634200,1207700,0
2021-05-13,ATM003,corporate_park,500900,157,0,0,1936400,1435400,0
