date,atm_id,location_type,net_cash_out,num_withdrawals,is_holiday,replenishment,end_of_day_balance,stockout
2021-03-25,ATM001,metro_retail,739100,231,0,0,2044100,0
2021-03-25,ATM002,urban_residential,484300,151,0,0,1240700,0
2021-03-25,ATM003,corporate_park,616600,193,0,2087000,2303800,0
2021-03-25,ATM004,rural_branch,267100,83,0,886000,973100,0
2021-03-25,ATM005,transit_hub,681500,213,0,0,1934100,0
2021-03-26,ATM001,metro_retail,1126200,352,0,0,917900,0
2021-03-26,ATM002,urban_residential,575100,180,0,0,665600,0
2021-03-26,ATM003,corporate_park,852600,266,0,0,1451300,0
2021-03-26,ATM004,rural_branch,375300,117,0,0,597800,0
2021-03-26,ATM005,transit_hub,1026500,321,0,0,907600,0
2021-03-27,ATM001,metro_retail,1714800,536,0,2622000,1825100,0
2021-03-27,ATM002,urban_residential,939800,294,0,1454000,1179900,0
2021-03-27,ATM003,corporate_park,1034100,323,0,0,417100,0
2021-03-27,ATM004,rural_branch,474400,148,0,0,123500,0
2021-03-27,ATM005,transit_hub,1620300,506,0,2382000,1669300,0
2021-03-28,ATM001,metro_retail,1186600,371,0,0,638500,0
2021-03-28,ATM002,urban_residential,767700,240,0,0,412200,0
2021-03-28,ATM003,corporate_park,936400,293,0,2503000,1983700,0
2021-03-28,ATM004,rural_branch,389900,122,0,1117000,850500,0
2021-03-28,ATM005,transit_hub,1164100,364,0,0,505200,0
2021-03-29,ATM001,metro_retail,1229900,384,0,2901000,2309600,0
2021-03-29,ATM002,urban_residential,740100,231,0,1708000,1380100,0
2021-03-29,ATM003,corporate_park,974600,305,0,0,1009100,0
2021-03-29,ATM004,rural_branch,396200,124,0,0,454300,0
2021-03-29,ATM005,transit_hub,1000300,313,0,2785000,2289800,0
2021-03-30,ATM001,metro_retail,989200,309,0,0,1320400,0
2021-03-30,ATM002,urban_residential,572500,179,0,0,807600,0
2021-03-30,ATM003,corporate_park,697600,218,0,1911000,2222500,0
2021-03-30,ATM004,rural_branch,369800,116,0,0,84600,0
2021-03-30,ATM005,transit_hub,916900,287,0,0,1372900,0
2021-03-31,ATM001,metro_retail,946900,296,0,0,373500,0
2021-03-31,ATM002,urban_residential,629300,197,0,0,178300,0
2021-03-31,ATM003,corporate_park,860400,269,0,0,1362100,0
2021-03-31,ATM004,rural_branch,312800,98,0,1155000,926800,0
2021-03-31,ATM005,transit_hub,801300,250,0,0,571600,0
2021-04-01,ATM001,metro_retail,1033600,323,0,3166000,2506000,0
2021-04-01,ATM002,urban_residential,617500,193,0,1942000,1502900,0
2021-04-01,ATM003,corporate_park,876800,274,0,0,485200,0
2021-04-01,ATM004,rural_branch,396100,124,0,0,530700,0
2021-04-01,ATM005,transit_hub,1074900,336,0,2718000,2214700,0
2021-04-02,ATM001,metro_retail,1355700,424,0,0,1150300,0
2021-04-02,ATM002,urban_residential,799700,250,0,0,703200,0
2021-04-02,ATM003,corporate_park,1226600,383,0,2435000,1693700,0
2021-04-02,ATM004,rural_branch,492000,154,0,0,38700,0
2021-04-02,ATM005,transit_hub,1518000,474,0,0,696800,0
2021-04-03,ATM001,metro_retail,1717100,537,0,2390000,1823200,0
2021-04-03,ATM002,urban_residential,994900,311,0,1417000,1125300,0
2021-04-03,ATM003,corporate_park,1277200,399,0,0,416400,0
2021-04-03,ATM004,rural_branch,540500,169,0,1201000,699100,0
2021-04-03,ATM005,transit_hub,1576000,493,0,2593000,1713700,0
2021-04-04,ATM001,metro_retail,1232400,385,0,0,590800,0
2021-04-04,ATM002,urban_residential,709800,222,0,0,415400,0
2021-04-04,ATM003,corporate_park,948800,296,0,2504000,1971700,0
2021-04-04,ATM004,rural_branch,410700,128,0,0,288400,0
2021-04-04,ATM005,transit_hub,1166900,365,0,0,546900,0
2021-04-05,ATM001,metro_retail,819100,256,0,2949000,2720700,0
2021-04-05,ATM002,urban_residential,524100,164,0,1705000,1596300,0
2021-04-05,ATM003,corporate_park,678800,212,0,0,1292800,0
2021-04-05,ATM004,rural_branch,384900,120,0,952000,855500,0
2021-04-05,ATM005,transit_hub,945400,295,0,2743000,2344500,0
2021-04-06,ATM001,metro_retail,848700,265,0,0,1872000,0
2021-04-06,ATM002,urban_residential,444000,139,0,0,1152300,0
2021-04-06,ATM003,corporate_park,581300,182,0,0,711500,0
2021-04-06,ATM004,rural_branch,250900,78,0,0,604700,0
2021-04-06,ATM005,transit_hub,649100,203,0,0,1695400,0
2021-04-07,ATM001,metro_retail,680000,213,0,0,1191900,0
2021-04-07,ATM002,urban_residential,476000,149,0,0,676300,0
2021-04-07,ATM003,corporate_park,524700,164,0,2208000,2394800,0
2021-04-07,ATM004,rural_branch,262300,82,0,0,342400,0
2021-04-07,ATM005,transit_hub,691900,216,0,0,1003600,0
2021-04-08,ATM001,metro_retail,746700,233,0,2348000,2793200,0
2021-04-08,ATM002,urban_residential,430200,134,0,1444000,1690100,0
2021-04-08,ATM003,corporate_park,584700,183,0,0,1810100,0
2021-04-08,ATM004,rural_branch,259800,81,0,898000,980500,0
2021-04-08,ATM005,transit_hub,729400,228,0,2286000,2560200,0
2021-04-09,ATM001,metro_retail,1091900,341,0,0,1701400,0
2021-04-09,ATM002,urban_residential,719400,225,0,0,970700,0
2021-04-09,ATM003,corporate_park,771000,241,0,0,1039100,0
2021-04-09,ATM004,rural_branch,370300,116,0,0,610200,0
2021-04-09,ATM005,transit_hub,987000,308,0,0,1573200,0
2021-04-10,ATM001,metro_retail,1392600,435,0,0,308800,0
2021-04-10,ATM002,urban_residential,753600,236,0,0,217100,0
2021-04-10,ATM003,corporate_park,1039100,325,0,0,0,1
2021-04-10,ATM004,rural_branch,506200,158,0,0,104000,0
2021-04-10,ATM005,transit_hub,1234800,386,0,0,338400,0
2021-04-11,ATM001,metro_retail,1201600,375,0,3231000,2338200,0
2021-04-11,ATM002,urban_residential,661800,207,0,1903000,1458300,0
2021-04-11,ATM003,corporate_park,928500,290,0,2920000,1991500,0
2021-04-11,ATM004,rural_branch,413700,129,0,1136000,826300,0
2021-04-11,ATM005,transit_hub,1162600,363,0,2952000,2127800,0
2021-04-12,ATM001,metro_retail,869300,272,0,0,1468900,0
2021-04-12,ATM002,urban_residential,577900,181,0,0,880300,0
2021-04-12,ATM003,corporate_park,796100,249,0,0,1195300,0
2021-04-12,ATM004,rural_branch,332100,104,0,0,494200,0
2021-04-12,ATM005,transit_hub,940800,294,0,0,1187000,0
2021-04-13,ATM001,metro_retail,709000,222,0,0,759900,0
2021-04-13,ATM002,urban_residential,433300,135,0,0,447000,0
2021-04-13,ATM003,corporate_park,570200,178,0,0,625200,0
2021-04-13,ATM004,rural_branch,249400,78,0,0,244800,0
2021-04-13,ATM005,transit_hub,681600,213,0,0,505400,0
2021-04-14,ATM001,metro_retail,802600,251,1,2780000,2737300,0
2021-04-14,ATM002,urban_residential,494700,155,1,1673000,1625300,0
2021-04-14,ATM003,corporate_park,565300,177,1,2295000,2354900,0
2021-04-14,ATM004,rural_branch,296700,93,1,995000,943100,0
2021-04-14,ATM005,transit_hub,703800,220,1,2785000,2586600,0
2021-04-15,ATM001,metro_retail,831400,260,0,0,1905900,0
2021-04-15,ATM002,urban_residential,480200,150,0,0,1145100,0
2021-04-15,ATM003,corporate_park,707600,221,0,0,1647200,0
2021-04-15,ATM004,rural_branch,308300,96,0,0,634800,0
2021-04-15,ATM005,transit_hub,853900,267,0,0,1732700,0
2021-04-16,ATM001,metro_retail,1062800,332,0,0,843100,0
2021-04-16,ATM002,urban_residential,598800,187,0,0,546300,0
2021-04-16,ATM003,corporate_park,809900,253,0,0,837400,0
2021-04-16,ATM004,rural_branch,391900,122,0,0,242900,0
2021-04-16,ATM005,transit_hub,860900,269,0,0,871800,0
2021-04-17,ATM001,metro_retail,1322000,413,0,2697000,2218100,0
2021-04-17,ATM002,urban_residential,794800,248,0,1574000,1325500,0
2021-04-17,ATM003,corporate_park,1006200,314,0,2083000,1914200,0
2021-04-17,ATM004,rural_branch,528100,165,0,997000,711800,0
2021-04-17,ATM005,transit_hub,1261900,394,0,2418000,2027900,0
2021-04-18,ATM001,metro_retail,1256100,393,0,0,962000,0
2021-04-18,ATM002,urban_residential,690500,216,0,0,635000,0
2021-04-18,ATM003,corporate_park,996200,311,0,0,918000,0
2021-04-18,ATM004,rural_branch,427600,134,0,0,284300,0
2021-04-18,ATM005,transit_hub,1119600,350,0,0,908300,0
2021-04-19,ATM001,metro_retail,1070500,335,0,2578000,2469500,0
2021-04-19,ATM002,urban_residential,584500,183,0,1485000,1535500,0
2021-04-19,ATM003,corporate_park,779600,244,0,2002000,2140400,0
2021-04-19,ATM004,rural_branch,379300,119,0,956000,861000,0
2021-04-19,ATM005,transit_hub,913600,285,0,2382000,2376700,0
2021-04-20,ATM001,metro_retail,717900,224,0,0,1751600,0
2021-04-20,ATM002,urban_residential,425500,133,0,0,1109900,0
2021-04-20,ATM003,corporate_park,690100,216,0,0,1450400,0
2021-04-20,ATM004,rural_branch,275000,86,0,0,586000,0
2021-04-20,ATM005,transit_hub,726300,227,0,0,1650400,0
2021-04-21,ATM001,metro_retail,721200,225,0,0,1030400,0
2021-04-21,ATM002,urban_residential,452900,142,0,0,657000,0
2021-04-21,ATM003,corporate_park,570200,178,0,0,880200,0
2021-04-21,ATM004,rural_branch,297200,93,0,0,288800,0
2021-04-21,ATM005,transit_hub,666300,208,0,0,984100,0
2021-04-22,ATM001,metro_retail,827300,259,0,2510000,2713100,0
2021-04-22,ATM002,urban_residential,475500,149,0,1463000,1644500,0
2021-04-22,ATM003,corporate_park,537000,168,0,2040000,2383100,0
2021-04-22,ATM004,rural_branch,270000,84,0,951000,969800,0
2021-04-22,ATM005,transit_hub,769000,240,0,2306000,2521100,0
2021-04-23,ATM001,metro_retail,1153100,360,0,0,1560000,0
2021-04-23,ATM002,urban_residential,693000,217,0,0,951600,0
2021-04-23,ATM003,corporate_park,1132400,354,0,0,1250700,0
2021-04-23,ATM004,rural_branch,395000,123,0,0,574800,0
2021-04-23,ATM005,transit_hub,1127700,352,0,0,1393400,0
2021-04-24,ATM001,metro_retail,1560000,487,0,0,0,1
2021-04-24,ATM002,urban_residential,886500,277,0,0,65100,0
2021-04-24,ATM003,corporate_park,1250700,391,0,0,0,1
2021-04-24,ATM004,rural_branch,463900,145,0,0,110900,0
2021-04-24,ATM005,transit_hub,1300500,406,0,0,92900,0
2021-04-25,ATM001,metro_retail,1268600,396,0,3540000,2271400,0
2021-04-25,ATM002,urban_residential,765900,239,0,2055000,1354100,0
2021-04-25,ATM003,corporate_park,910200,284,0,2920000,2009800,0
2021-04-25,ATM004,rural_branch,433300,135,0,1129000,806600,0
2021-04-25,ATM005,transit_hub,1091000,341,0,3197000,2198900,0
2021-04-26,ATM001,metro_retail,918900,287,0,0,1352500,0
2021-04-26,ATM002,urban_residential,595200,186,0,0,758900,0
2021-04-26,ATM003,corporate_park,784100,245,0,0,1225700,0
2021-04-26,ATM004,rural_branch,365300,114,0,0,441300,0
2021-04-26,ATM005,transit_hub,912500,285,0,0,1286500,0
2021-04-27,ATM001,metro_retail,706300,221,0,0,646200,0
2021-04-27,ATM002,urban_residential,424900,133,0,0,334100,0
2021-04-27,ATM003,corporate_park,494400,154,0,0,731400,0
2021-04-27,ATM004,rural_branch,253500,79,0,0,187800,0
2021-04-27,ATM005,transit_hub,804600,251,0,0,481800,0
2021-04-28,ATM001,metro_retail,886900,277,0,2894000,2653200,0
2021-04-28,ATM002,urban_residential,548600,171,0,1786000,1571500,0
2021-04-28,ATM003,corporate_park,761200,238,0,2189000,2159200,0
2021-04-28,ATM004,rural_branch,387200,121,0,1052000,852500,0
2021-04-28,ATM005,transit_hub,889000,278,0,2808000,2400800,0
2021-04-29,ATM001,metro_retail,1064100,333,0,0,1589100,0
2021-04-29,ATM002,urban_residential,522400,163,0,0,1049100,0
2021-04-29,ATM003,corporate_park,783400,245,0,0,1375800,0
2021-04-29,ATM004,rural_branch,355400,111,0,0,497100,0
2021-04-29,ATM005,transit_hub,936400,293,0,0,1464500,0
2021-04-30,ATM001,metro_retail,1540700,481,0,0,48400,0
2021-04-30,ATM002,urban_residential,855700,267,0,0,193400,0
2021-04-30,ATM003,corporate_park,1036600,324,0,0,339200,0
2021-04-30,ATM004,rural_branch,497100,155,0,0,0,1
2021-04-30,ATM005,transit_hub,1235300,386,0,0,229200,0
2021-05-01,ATM001,metro_retail,1846400,577,0,3492000,1694000,0
2021-05-01,ATM002,urban_residential,1152300,360,0,1927000,968100,0
2021-05-01,ATM003,corporate_park,1695300,530,0,2581000,1224900,0
2021-05-01,ATM004,rural_branch,649600,203,0,1240000,590400,0
2021-05-01,ATM005,transit_hub,1847200,577,0,3061000,1443000,0
2021-05-02,ATM001,metro_retail,1615000,505,0,0,79000,0
2021-05-02,ATM002,urban_residential,968100,303,0,0,0,1
2021-05-02,ATM003,corporate_park,1224900,383,0,0,0,1
2021-05-02,ATM004,rural_branch,569200,178,0,0,21200,0
2021-05-02,ATM005,transit_hub,1363700,426,0,0,79300,0
2021-05-03,ATM001,metro_retail,1191000,372,0,3461000,2349000,0
2021-05-03,ATM002,urban_residential,732200,229,0,2120000,1387800,0
2021-05-03,ATM003,corporate_park,1058800,331,0,2920000,1861200,0
2021-05-03,ATM004,rural_branch,401100,125,0,1219000,839100,0
2021-05-03,ATM005,transit_hub,1020700,319,0,3211000,2269600,0
2021-05-04,ATM001,metro_retail,745400,233,0,0,1603600,0
2021-05-04,ATM002,urban_residential,401100,125,0,0,986700,0
2021-05-04,ATM003,corporate_park,565600,177,0,0,1295600,0
2021-05-04,ATM004,rural_branch,291400,91,0,0,547700,0
2021-05-04,ATM005,transit_hub,675700,211,0,0,1593900,0
2021-05-05,ATM001,metro_retail,723800,226,0,0,879800,0
2021-05-05,ATM002,urban_residential,400700,125,0,0,586000,0
2021-05-05,ATM003,corporate_park,576500,180,0,0,719100,0
2021-05-05,ATM004,rural_branch,274100,86,0,0,273500,0
2021-05-05,ATM005,transit_hub,612500,191,0,0,981400,0
2021-05-06,ATM001,metro_retail,781600,244,0,2660000,2758200,0
2021-05-06,ATM002,urban_residential,446100,139,0,1534000,1673800,0
2021-05-06,ATM003,corporate_park,609900,191,0,2201000,2310200,0
2021-05-06,ATM004,rural_branch,271100,85,0,966000,968400,0
2021-05-06,ATM005,transit_hub,704200,220,0,2309000,2586300,0
2021-05-07,ATM001,metro_retail,1342500,420,0,0,1415700,0
2021-05-07,ATM002,urban_residential,684800,214,0,0,989100,0
2021-05-07,ATM003,corporate_park,990400,309,0,0,1319800,0
2021-05-07,ATM004,rural_branch,405500,127,0,0,562900,0
2021-05-07,ATM005,transit_hub,999200,312,0,0,1587100,0
2021-05-08,ATM001,metro_retail,1337800,418,0,0,77800,0
2021-05-08,ATM002,urban_residential,843700,264,0,0,145400,0
2021-05-08,ATM003,corporate_park,1004600,314,0,0,315200,0
2021-05-08,ATM004,rural_branch,497100,155,0,0,65800,0
2021-05-08,ATM005,transit_hub,1257900,393,0,0,329200,0
2021-05-09,ATM001,metro_retail,1260500,394,0,3462000,2279300,0
2021-05-09,ATM002,urban_residential,670000,209,0,1975000,1450400,0
2021-05-09,ATM003,corporate_park,921000,288,0,2605000,1999200,0
2021-05-09,ATM004,rural_branch,466900,146,0,1174000,772900,0
2021-05-09,ATM005,transit_hub,1079000,337,0,2961000,2211200,0
2021-05-10,ATM001,metro_retail,914200,286,0,0,1365100,0
2021-05-10,ATM002,urban_residential,566900,177,0,0,883500,0
2021-05-10,ATM003,corporate_park,859600,269,0,0,1139600,0
2021-05-10,ATM004,rural_branch,367300,115,0,0,405600,0
2021-05-10,ATM005,transit_hub,978400,306,0,0,1232800,0
2021-05-11,ATM001,metro_retail,837900,262,0,0,527200,0
2021-05-11,ATM002,urban_residential,392100,123,0,0,491400,0
2021-05-11,ATM003,corporate_park,776500,243,0,0,363100,0
2021-05-11,ATM004,rural_branch,262300,82,0,834000,977300,0
2021-05-11,ATM005,transit_hub,743100,232,0,0,489700,0
2021-05-12,ATM001,metro_retail,761400,238,0,3013000,2778800,0
2021-05-12,ATM002,urban_residential,370300,116,0,1629000,1750000,0
2021-05-12,ATM003,corporate_park,634600,198,0,2557000,2285500,0
2021-05-12,ATM004,rural_branch,246300,77,0,0,731000,0
2021-05-12,ATM005,transit_hub,716100,224,0,2800000,2573700,0
2021-05-13,ATM001,metro_retail,793300,248,0,0,1985500,0
2021-05-13,ATM002,urban_residential,481100,150,0,0,1268900,0
2021-05-13,ATM003,corporate_park,603500,189,0,0,1682000,0
2021-05-13,ATM004,rural_branch,276500,86,0,0,454500,0
2021-05-13,ATM005,transit_hub,821400,257,0,0,1752200,0
2021-05-14,ATM001,metro_retail,1084600,339,0,0,900900,0
2021-05-14,ATM002,urban_residential,589700,184,0,0,679200,0
2021-05-14,ATM003,corporate_park,817400,255,0,0,864600,0
2021-05-14,ATM004,rural_branch,391600,122,0,0,62900,0
2021-05-14,ATM005,transit_hub,1073900,336,0,0,678300,0
2021-05-15,ATM001,metro_retail,1519400,475,0,2639000,2020500,0
2021-05-15,ATM002,urban_residential,882900,276,0,1441000,1237300,0
2021-05-15,ATM003,corporate_park,1265200,395,0,2055000,1654500,0
2021-05-15,ATM004,rural_branch,563400,176,0,1177000,676500,0
2021-05-15,ATM005,transit_hub,1603900,501,0,2612000,1686400,0
2021-05-16,ATM001,metro_retail,1233300,385,0,0,787200,0
2021-05-16,ATM002,urban_residential,658400,206,0,0,578900,0
2021-05-16,ATM003,corporate_park,789900,247,0,0,864600,0
2021-05-16,ATM004,rural_branch,415800,130,0,0,260800,0
2021-05-16,ATM005,transit_hub,1279000,400,0,0,407400,0
2021-05-17,ATM001,metro_retail,964100,301,0,2753000,2576100,0
2021-05-17,ATM002,urban_residential,512500,160,0,1541000,1607500,0
2021-05-17,ATM003,corporate_park,767000,240,0,2055000,2152500,0
2021-05-17,ATM004,rural_branch,402800,126,0,979000,836900,0
2021-05-17,ATM005,transit_hub,908300,284,0,2883000,2382200,0
2021-05-18,ATM001,metro_retail,675400,211,0,0,1900700,0
2021-05-18,ATM002,urban_residential,429600,134,0,0,1177900,0
2021-05-18,ATM003,corporate_park,609600,190,0,0,1542900,0
2021-05-18,ATM004,rural_branch,248300,78,0,0,588600,0
2021-05-18,ATM005,transit_hub,753900,236,0,0,1628300,0
2021-05-19,ATM001,metro_retail,765100,239,0,0,1135600,0
2021-05-19,ATM002,urban_residential,418800,131,0,0,759100,0
2021-05-19,ATM003,corporate_park,588000,184,0,0,954900,0
2021-05-19,ATM004,rural_branch,300200,94,0,0,288500,0
2021-05-19,ATM005,transit_hub,733100,229,0,0,895200,0
2021-05-20,ATM001,metro_retail,814800,255,0,2404000,2724800,0
2021-05-20,ATM002,urban_residential,490600,153,0,0,268400,0
2021-05-20,ATM003,corporate_park,699800,219,0,1965000,2220100,0
2021-05-20,ATM004,rural_branch,315200,99,0,952000,925300,0
2021-05-20,ATM005,transit_hub,760400,238,0,2395000,2529800,0
2021-05-21,ATM001,metro_retail,1047300,327,0,0,1677500,0
2021-05-21,ATM002,urban_residential,667400,209,0,1852000,1453000,0
2021-05-21,ATM003,corporate_park,788800,246,0,0,1431300,0
2021-05-21,ATM004,rural_branch,425700,133,0,0,499600,0
2021-05-21,ATM005,transit_hub,1073700,336,0,0,1456100,0
2021-05-22,ATM001,metro_retail,1394700,436,0,0,282800,0
2021-05-22,ATM002,urban_residential,820300,256,0,0,632700,0
2021-05-22,ATM003,corporate_park,1130400,353,0,0,301000,0
2021-05-22,ATM004,rural_branch,499600,156,0,0,0,1
2021-05-22,ATM005,transit_hub,1181000,369,0,0,275100,0
2021-05-23,ATM001,metro_retail,1287900,402,0,3257000,2252000,0
2021-05-23,ATM002,urban_residential,767400,240,0,1487000,1352300,0
2021-05-23,ATM003,corporate_park,915200,286,0,2619000,2004800,0
2021-05-23,ATM004,rural_branch,460800,144,0,1240000,779200,0
2021-05-23,ATM005,transit_hub,1006000,314,0,3015000,2284000,0
2021-05-24,ATM001,metro_retail,916600,286,0,0,1335400,0
2021-05-24,ATM002,urban_residential,612100,191,0,0,740200,0
2021-05-24,ATM003,corporate_park,742800,232,0,0,1261900,0
2021-05-24,ATM004,rural_branch,328500,103,0,0,450700,0
2021-05-24,ATM005,transit_hub,867200,271,0,0,1416800,0
2021-05-25,ATM001,metro_retail,762500,238,0,0,572900,0
2021-05-25,ATM002,urban_residential,455100,142,0,0,285100,0
2021-05-25,ATM003,corporate_park,538000,168,0,0,723900,0
2021-05-25,ATM004,rural_branch,251400,79,0,0,199300,0
2021-05-25,ATM005,transit_hub,689100,215,0,0,727700,0
2021-05-26,ATM001,metro_retail,786000,246,0,2967000,2753900,0
2021-05-26,ATM002,urban_residential,419300,131,0,1835000,1700700,0
2021-05-26,ATM003,corporate_park,652700,204,0,2196000,2267300,0
2021-05-26,ATM004,rural_branch,241700,76,0,1041000,998600,0
2021-05-26,ATM005,transit_hub,727900,227,0,2562000,2561900,0
2021-05-27,ATM001,metro_retail,772900,242,0,0,1981000,0
2021-05-27,ATM002,urban_residential,492300,154,0,0,1208400,0
2021-05-27,ATM003,corporate_park,574700,180,0,0,1692600,0
2021-05-27,ATM004,rural_branch,298700,93,0,0,699900,0
2021-05-27,ATM005,transit_hub,699500,219,0,0,1862400,0
2021-05-28,ATM001,metro_retail,1054000,329,0,0,927000,0
2021-05-28,ATM002,urban_residential,732600,229,0,0,475800,0
2021-05-28,ATM003,corporate_park,839500,262,0,0,853100,0
2021-05-28,ATM004,rural_branch,334600,105,0,0,365300,0
2021-05-28,ATM005,transit_hub,992800,310,0,0,869500,0
2021-05-29,ATM001,metro_retail,1710800,535,0,2613000,1829300,0
2021-05-29,ATM002,urban_residential,1138600,356,0,1644000,981200,0
2021-05-29,ATM003,corporate_park,1474300,461,0,2067000,1445700,0
2021-05-29,ATM004,rural_branch,565200,177,0,875000,675100,0
2021-05-29,ATM005,transit_hub,1785700,558,0,2420000,1503900,0
2021-05-30,ATM001,metro_retail,1829300,572,0,0,0,1
2021-05-30,ATM002,urban_residential,981200,307,0,0,0,1
2021-05-30,ATM003,corporate_park,1320500,413,0,0,125300,0
2021-05-30,ATM004,rural_branch,661700,207,0,0,13400,0
2021-05-30,ATM005,transit_hub,1446300,452,0,0,57600,0
